"Scenario","rep","estimator","theta","se","ci_l","ci_u","n_np","n_p","n_union","error","phi_1","phi_se_1","phi_ci_l_1","phi_ci_u_1","phi_2","phi_se_2","phi_ci_l_2","phi_ci_u_2","phi_3","phi_se_3","phi_ci_l_3","phi_ci_u_3","phi_4","phi_se_4","phi_ci_l_4","phi_ci_u_4"
"S1",4,"Eff1_union",0.0251605552565306,0.0440768515137813,-0.0612284862624006,0.111549596775462,1472,232,1688,NA,-1.9586632224813,0.09308233082868,-2.14110123850256,-1.77622520646005,-0.651161741913066,0.0950781937742939,-0.837511577425802,-0.46481190640033,-0.85317399502768,0.104092670929059,-1.05719188110322,-0.649156108952144,NA,NA,NA,NA
"S1",4,"Eff2_union",0.029050621260996,0.0438049938471122,-0.0568055890223426,0.114906831544335,1472,232,1688,NA,-1.97291196408756,0.0921157812687676,-2.15345557778211,-1.79236835039301,-0.641456617520694,0.0947982149911899,-0.827257704702112,-0.455655530339277,-0.835803645558957,0.104073803615694,-1.03978455237981,-0.631822738738102,NA,NA,NA,NA
"S1",4,"Eff1",-0.0388803449406849,0.0244818482867343,-0.0868638858576577,0.00910319597628795,1472,232,1688,NA,-2.15336339581079,0.0384936966551719,-2.22880965488673,-2.07791713673484,-0.468947283419105,0.070353054797039,-0.606836737023674,-0.331057829814536,-0.72058037565432,0.0569699718746543,-0.832239468728902,-0.608921282579738,NA,NA,NA,NA
"S1",4,"Eff2",-0.0420480772206303,0.027564335823536,-0.096073182692528,0.0119770282512674,1472,232,1688,NA,-2.15974935770376,0.0386576614858985,-2.23551698194266,-2.08398173346486,-0.481003526576348,0.110931096332041,-0.698424480152691,-0.263582573000005,-0.725878802908244,0.0661699749015139,-0.85556957057313,-0.596188035243357,NA,NA,NA,NA
"S1",5,"P",-0.0130490307613746,0.111319135123815,-0.231230526394199,0.20513246487145,1495,285,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",5,"NP",-0.0956532346888617,0.0324731166477642,-0.159299373784248,-0.0320070955934759,1495,285,1750,NA,-2.13612130611814,NA,NA,NA,-0.539273256088214,NA,NA,NA,-0.615999554491557,NA,NA,NA,NA,NA,NA,NA
"S1",5,"NP_P",0.0596395843879408,0.0300045495252527,0.000831747946097063,0.118447420829784,1495,285,1750,NA,-2.04879647786272,NA,NA,NA,-0.335511816598831,NA,NA,NA,-0.878540466601616,NA,NA,NA,NA,NA,NA,NA
"S1",5,"Eff_S",-0.0244986631017795,0.0592096963188439,-0.140547535422267,0.0915502092187084,1495,285,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",5,"Eff_P",0.147340185191168,0.0337730080732697,0.0811463057179787,0.213534064664357,1495,285,1750,NA,-2.1417098809299,NA,NA,NA,-0.561175428767756,NA,NA,NA,-0.864915421413823,NA,NA,NA,NA,NA,NA,NA
"S1",5,"Eff1_union",0.101187202228276,0.0555307394874095,-0.00765104720192289,0.210025451658475,1495,285,1750,NA,-2.12777096984915,0.0921978054685427,-2.30847534802113,-1.94706659167718,-0.586101567855911,0.0925877137636065,-0.767570152243483,-0.404632983468339,-0.875262997642197,0.100351913840917,-1.07194913455006,-0.678576860734333,NA,NA,NA,NA
"S1",5,"Eff2_union",0.107905379985557,0.0541790065311827,0.00171647846627854,0.214094281504835,1495,285,1750,NA,-2.11534241231282,0.091105717903777,-2.29390633818989,-1.93677848643575,-0.595557409215477,0.0896752363951904,-0.771317642855166,-0.419797175575788,-0.882080850459636,0.0994504098113678,-1.07700007193767,-0.687161628981606,NA,NA,NA,NA
"S1",5,"Eff1",-0.0132826377972153,0.0269728730935807,-0.066148497620203,0.0395832220257724,1495,285,1750,NA,-2.13595493305281,0.0369456406885526,-2.20836705818813,-2.06354280791749,-0.485345440465418,0.0445281312431588,-0.572618974000882,-0.398071906929954,-0.735898356987775,0.0547706109185823,-0.843246781799453,-0.628549932176098,NA,NA,NA,NA
"S1",5,"Eff2",-0.0138532963749884,0.0449267311274105,-0.101908071327827,0.0742014785778507,1495,285,1750,NA,-2.12285220676486,0.0393578017061385,-2.19999208061956,-2.04571233291016,-0.487180000713712,0.340403022130972,-1.15435766431901,0.179997662891584,-0.742864420828264,0.242580526668272,-1.21831351644883,-0.267415325207693,NA,NA,NA,NA
"S1",6,"P",0.076886422202329,0.0930178195074806,-0.10542515395278,0.259197998357438,1445,283,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",6,"NP",-0.109145426389748,0.0275578959183501,-0.163157909879417,-0.0551329429000781,1445,283,1700,NA,-2.17610135521861,NA,NA,NA,-0.564833914990372,NA,NA,NA,-0.612245618838582,NA,NA,NA,NA,NA,NA,NA
"S1",6,"NP_P",-0.0930466167008622,0.0242649454026479,-0.140605035776883,-0.0454881976248415,1445,283,1700,NA,-2.11289471342429,NA,NA,NA,-0.593390218239753,NA,NA,NA,-0.510719190504296,NA,NA,NA,NA,NA,NA,NA
"S1",6,"Eff_S",7.6800504445169e-05,0.0484917194882652,-0.0949652232409737,0.095118824249864,1445,283,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",6,"Eff_P",0.0842514921300712,0.0310656853275706,0.0233638677329784,0.145139116527164,1445,283,1700,NA,-2.21478515040157,NA,NA,NA,-0.539288838032382,NA,NA,NA,-0.862761459570495,NA,NA,NA,NA,NA,NA,NA
"S1",6,"Eff1_union",0.0766673360196589,0.0579898708596551,-0.0369907223333939,0.190325394372712,1445,283,1700,NA,-2.19060849103094,0.0903027277709248,-2.36759858516768,-2.0136183968942,-0.572273310588122,0.096898355806842,-0.76219059813068,-0.382356023045564,-0.877349079290931,0.110352339920236,-1.09363569114432,-0.661062467437546,NA,NA,NA,NA
"S1",6,"Eff2_union",0.0749103343323631,0.0584680166948049,-0.0396848726369411,0.189505541301667,1445,283,1700,NA,-2.20016062479752,0.0905891974014783,-2.37771218909281,-2.02260906050224,-0.564640785656566,0.096940810352963,-0.7546412825805,-0.374640288732631,-0.871468957782084,0.110995828106575,-1.08901678330517,-0.653921132258998,NA,NA,NA,NA
"S1",6,"Eff1",0.029571580813332,0.0344373872056512,-0.0379244578314049,0.0970676194580689,1445,283,1700,NA,-2.14484979086777,0.0380213816271747,-2.21937032949948,-2.07032925223605,-0.434257081352106,0.0506052628748369,-0.533441574014969,-0.335072588689244,-0.818487959871522,0.0812311654513649,-0.977698118578412,-0.659277801164633,NA,NA,NA,NA
"S1",6,"Eff2",0.0185135233783211,0.0254266367120434,-0.0313217688252679,0.0683488155819101,1445,283,1700,NA,-2.13416518689206,0.0361038982303923,-2.20492752712513,-2.063402846659,-0.469197995793885,0.0474371797896263,-0.562173159709703,-0.376222831878066,-0.755071147936213,0.0615738386540966,-0.875753654088123,-0.634388641784304,NA,NA,NA,NA
"S1",7,"P",-0.0614138998106929,0.0921384051309822,-0.242001855460379,0.119174055838993,1540,241,1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",7,"NP",0.021359851814584,0.0381315080140638,-0.0533765305691814,0.0960962341983495,1540,241,1766,NA,-2.09964697288419,NA,NA,NA,-0.494476055393984,NA,NA,NA,-0.804113216892321,NA,NA,NA,NA,NA,NA,NA
"S1",7,"NP_P",0.0147328461876664,0.0278629178726593,-0.0398774693469431,0.069343161722276,1540,241,1766,NA,-2.10336030138864,NA,NA,NA,-0.425562464099523,NA,NA,NA,-0.882447032550215,NA,NA,NA,NA,NA,NA,NA
"S1",7,"Eff_S",-0.102862236812906,0.0421368430709898,-0.185448931654262,-0.0202755419715502,1540,241,1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",7,"Eff_P",-0.0498736876154948,0.029812201547703,-0.108304528948842,0.00855715371785234,1540,241,1766,NA,-2.0543636731925,NA,NA,NA,-0.61855549449908,NA,NA,NA,-0.589769903386013,NA,NA,NA,NA,NA,NA,NA
"S1",7,"Eff1_union",-0.0720003980140827,0.0574504006200237,-0.184601114126727,0.0406003180985613,1540,241,1766,NA,-2.00814352044525,0.0926861327103022,-2.18980500242374,-1.82648203846676,-0.667280262012256,0.0928823906773977,-0.849326402537934,-0.485234121486577,-0.605013215745743,0.109407827968944,-0.819448618191626,-0.390577813299859,NA,NA,NA,NA
"S1",7,"Eff2_union",-0.075933811613248,0.0584584711962236,-0.190510309749118,0.0386426865226224,1540,241,1766,NA,-2.03923433015136,0.0898596388414529,-2.21535598594438,-1.86311267435834,-0.639973088159351,0.0910453031066629,-0.818418603209943,-0.46152757310876,-0.594863155962741,0.106458089001812,-0.803517176269253,-0.386209135656229,NA,NA,NA,NA
"S1",7,"Eff1",-0.0050925302581126,0.0211581587983983,-0.0465617594821525,0.0363766989659273,1540,241,1766,NA,-2.09885968457247,0.0379154772824866,-2.17317265450279,-2.02454671464215,-0.548788997399421,0.0465084001759089,-0.639943786722779,-0.457634208076063,-0.712796361807244,0.054835351282796,-0.820271675401126,-0.605321048213362,NA,NA,NA,NA
"S1",7,"Eff2",-0.00169275351257644,0.0211086403849131,-0.0430649284296138,0.039679421404461,1540,241,1766,NA,-2.09811701556266,0.0379180252514364,-2.17243497942035,-2.02379905170496,-0.548981156215612,0.0462920408725809,-0.639711889096727,-0.458250423334497,-0.712865522134671,0.0544514434100031,-0.819588390124498,-0.606142654144844,NA,NA,NA,NA
"S1",8,"P",-0.0031966994014217,0.0797211096768601,-0.159447203175635,0.153053804372792,1408,260,1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",8,"NP",-0.0605344013526256,0.0365945840256257,-0.132258468072077,0.0111896653668255,1408,260,1646,NA,-2.26282563174139,NA,NA,NA,-0.526907658941924,NA,NA,NA,-0.732073946151351,NA,NA,NA,NA,NA,NA,NA
"S1",8,"NP_P",-0.061446326040049,0.0271221109918345,-0.114604686768743,-0.00828796531135546,1408,260,1646,NA,-2.24367287708754,NA,NA,NA,-0.539514562732591,NA,NA,NA,-0.708183055242492,NA,NA,NA,NA,NA,NA,NA
"S1",8,"Eff_S",-0.0569010677222009,0.0429601199365873,-0.141101355569433,0.0272992201250313,1408,260,1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",8,"Eff_P",-0.0590813710072129,0.032329875780024,-0.122446763160714,0.00428402114628797,1408,260,1646,NA,-2.30223689581271,NA,NA,NA,-0.469258728357925,NA,NA,NA,-0.792985698275537,NA,NA,NA,NA,NA,NA,NA
"S1",8,"Eff1_union",-0.00710625938175268,0.0528946873457328,-0.110777941552896,0.0965654227893902,1408,260,1646,NA,-2.25578385515234,0.088184315405589,-2.42862193734862,-2.08294577295607,-0.522574035796612,0.0862075629143736,-0.691537754303755,-0.353610317289469,-0.83609558586334,0.101831664858931,-1.0356819814726,-0.636509190254081,NA,NA,NA,NA
"S1",8,"Eff2_union",-0.0176107592931091,0.0551009859860788,-0.12560670733847,0.0903851887522516,1408,260,1646,NA,-2.27940464890987,0.0866346788799347,-2.44920549932673,-2.109603798493,-0.501588869693917,0.0855767212145258,-0.669316161189412,-0.333861578198422,-0.812351939135814,0.100860721532386,-1.01003532079401,-0.614668557477613,NA,NA,NA,NA
"S1",8,"Eff1",0.026777169169789,0.0254731931012533,-0.0231493718799016,0.0767037102194797,1408,260,1646,NA,-2.23157859640466,0.0408363514736587,-2.31161637455305,-2.15154081825627,-0.464441169071507,0.106858033960133,-0.673879067092126,-0.255003271050888,-0.884439923412508,0.0837990448696903,-1.04868303329596,-0.720196813529059,NA,NA,NA,NA
"S1",8,"Eff2",-0.0252192267412446,0.0899987511607287,-0.201613537669855,0.151175084187366,1408,260,1646,NA,-2.27136522594393,0.0414213767633032,-2.35254963259007,-2.1901808192978,-0.371902870030292,0.425716041203237,-1.20629097842961,0.462485238369021,-0.904749838019336,0.188121397992341,-1.27346100280565,-0.536038673233022,NA,NA,NA,NA
"S1",9,"P",-0.138711530457557,0.108664616002556,-0.351690264216441,0.0742672033013263,1418,254,1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",9,"NP",-0.102714950848361,0.0305735350125144,-0.162637978352963,-0.042791923343758,1418,254,1646,NA,-2.16828553488365,NA,NA,NA,-0.56465818078749,NA,NA,NA,-0.551454279186739,NA,NA,NA,NA,NA,NA,NA
"S1",9,"NP_P",-0.162681613693241,0.0247412027449934,-0.211173480007632,-0.11418974737885,1418,254,1646,NA,-2.16258264624863,NA,NA,NA,-0.750731535588357,NA,NA,NA,-0.329482932710808,NA,NA,NA,NA,NA,NA,NA
"S1",9,"Eff_S",-0.035996415773468,0.0496602428452729,-0.133328703213716,0.0613358716667798,1418,254,1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",9,"Eff_P",-0.175999985519933,0.0322339153163041,-0.239177298620603,-0.112822672419263,1418,254,1646,NA,-2.2431849661499,NA,NA,NA,-0.352131649199282,NA,NA,NA,-0.66282175870921,NA,NA,NA,NA,NA,NA,NA
"S1",9,"Eff1_union",-0.0569314291512607,0.0688609383806478,-0.191896388318962,0.0780335300164409,1418,254,1646,NA,-2.21202967267298,0.0851215034025202,-2.37886475365183,-2.04519459169414,-0.392226319272354,0.0927830595165135,-0.574077774300156,-0.210374864244551,-0.686830991679291,0.0957722770545183,-0.874541205423538,-0.499120777935043,NA,NA,NA,NA
"S1",9,"Eff2_union",-0.0470196625197853,0.0662494349590632,-0.176866169035678,0.0828268439961073,1418,254,1646,NA,-2.22223651330963,0.0835337719812927,-2.38595969788574,-2.05851332873352,-0.389491642818118,0.0899877647008123,-0.565864420680975,-0.213118864955262,-0.681158670100513,0.0935825902365071,-0.864577176544036,-0.497740163656989,NA,NA,NA,NA
"S1",9,"Eff1",-0.0333275197237621,0.0212134491447924,-0.0749051160354272,0.008250076587903,1418,254,1646,NA,-2.15928528321239,0.0371178220318622,-2.2320348775794,-2.08653568884537,-0.48141083065955,0.0463918973149003,-0.572337278571235,-0.390484382747865,-0.655083495011743,0.0477993971349166,-0.748768591878906,-0.561398398144579,NA,NA,NA,NA
"S1",9,"Eff2",-0.0319981264329112,0.0215417403540036,-0.0742191616910714,0.010222908825249,1418,254,1646,NA,-2.15845212596949,0.0371556180289179,-2.2312757991295,-2.08562845280949,-0.483935444815284,0.0467431714880315,-0.575550377455005,-0.392320512175563,-0.655071524622795,0.0479131064194772,-0.748979487592406,-0.561163561653185,NA,NA,NA,NA
"S1",10,"P",-0.141103876591137,0.109157270079136,-0.355048194596955,0.072840441414681,1515,225,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",10,"NP",-0.0869092638740648,0.0305429232090602,-0.146772293346395,-0.0270462344017343,1515,225,1713,NA,-2.14786902784398,NA,NA,NA,-0.637766959706353,NA,NA,NA,-0.588594829342068,NA,NA,NA,NA,NA,NA,NA
"S1",10,"NP_P",0.00501181177723281,0.0280413362926498,-0.0499481974347366,0.0599718209892023,1515,225,1713,NA,-2.17637227094536,NA,NA,NA,-0.595239180836282,NA,NA,NA,-0.746849264510556,NA,NA,NA,NA,NA,NA,NA
"S1",10,"Eff_S",-0.0533534852084044,0.0635191798363104,-0.177848790015096,0.0711418195982867,1515,225,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",10,"Eff_P",-0.0594874069276118,0.0311006177783016,-0.120443497670029,0.00146868381480549,1515,225,1713,NA,-2.03789437113966,NA,NA,NA,-0.449617697209677,NA,NA,NA,-0.723872556575867,NA,NA,NA,NA,NA,NA,NA
"S1",10,"Eff1_union",-0.0368543653412951,0.0620161552810421,-0.158403796151781,0.0846950654691908,1515,225,1713,NA,-2.01540029095421,0.0988409642774758,-2.20912502113527,-1.82167556077315,-0.477870214504292,0.104237178065841,-0.682171329363428,-0.273569099645155,-0.748397321954853,0.114724139260262,-0.973252503062323,-0.523542140847383,NA,NA,NA,NA
"S1",10,"Eff2_union",-0.0297583732939134,0.0609680388051081,-0.149253533559966,0.0897367869721389,1515,225,1713,NA,-2.02177026826804,0.0953885397514808,-2.20872837071881,-1.83481216581727,-0.476525470185337,0.099638564829169,-0.671813468721767,-0.281237471648906,-0.731301795115133,0.111385977971058,-0.949614300321179,-0.512989289909087,NA,NA,NA,NA
"S1",10,"Eff1",0.039955674559275,0.0224252891201033,-0.00399708445902543,0.0839084335775754,1515,225,1713,NA,-2.11375008881697,0.0401564689852822,-2.19245532177442,-2.03504485585952,-0.508704190374565,0.0541270689102239,-0.614791296027322,-0.402617084721809,-0.801208603722674,0.0591972201326057,-0.91723302316747,-0.685184184277877,NA,NA,NA,NA
"S1",10,"Eff2",0.0480789476178535,0.0242845922983453,0.000482021333858017,0.0956758739018491,1515,225,1713,NA,-2.10428475811814,0.0401123502575797,-2.18290351995826,-2.02566599627803,-0.521103438014376,0.0596846525844871,-0.638083207509757,-0.404123668518996,-0.792360172997235,0.0620577776067088,-0.913991182066981,-0.67072916392749,NA,NA,NA,NA
"S1",11,"P",-0.0672822977860256,0.0983068509711532,-0.259960185123032,0.125395589550981,1510,228,1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",11,"NP",0.246209816503865,0.0683881516743217,0.112171502252932,0.380248130754798,1510,228,1717,NA,-1.99021604641791,NA,NA,NA,-0.180159566650443,NA,NA,NA,-1.18709201135477,NA,NA,NA,NA,NA,NA,NA
"S1",11,"NP_P",-0.0210155821086595,0.0280799450161206,-0.0760512630281209,0.0340200988108019,1510,228,1717,NA,-2.12610133825016,NA,NA,NA,-0.492653250845624,NA,NA,NA,-0.739572607193982,NA,NA,NA,NA,NA,NA,NA
"S1",11,"Eff_S",-0.0447984420035183,0.0619104388046088,-0.166140672327622,0.0765437883205858,1510,228,1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1",11,"Eff_P",0.00334210532498837,0.0321471747867484,-0.0596651994617526,0.0663494101117293,1510,228,1717,NA,-2.01606612367667,NA,NA,NA,-0.418069909173229,NA,NA,NA,-0.79387383205077,NA,NA,NA,NA,NA,NA,NA
