"Scenario","rep","estimator","theta","se","ci_l","ci_u","n_np","n_p","n_union","error","phi_1","phi_se_1","phi_ci_l_1","phi_ci_u_1","phi_2","phi_se_2","phi_ci_l_2","phi_ci_u_2","phi_3","phi_se_3","phi_ci_l_3","phi_ci_u_3","phi_4","phi_se_4","phi_ci_l_4","phi_ci_u_4"
"S4",97,"Eff1",-0.0313644925829437,0.0205315469921419,-0.0716055852344334,0.00887660006854597,1458,255,1713,NA,-2.18411007981278,0.0374835180159526,-2.25757642513791,-2.11064373448766,-0.614017528500236,0.0481822206009723,-0.708452945573305,-0.519582111427166,-0.622032725773509,0.0475060136225602,-0.715142801522796,-0.528922650024222,NA,NA,NA,NA
"S4",97,"Eff2",-0.0238230774330066,0.0212379924995348,-0.0654487778360266,0.0178026229700135,1458,255,1713,NA,-2.18046155790739,0.0374041788698132,-2.25377240136351,-2.10715071445126,-0.610852693187651,0.0466778714167212,-0.702339640039416,-0.519365746335886,-0.625808226230016,0.0472863170788575,-0.718487704666118,-0.533128747793914,NA,NA,NA,NA
"S4",98,"P",-0.0349221974323215,0.100285871785367,-0.231478894289842,0.161634499425199,1406,263,1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",98,"NP",-0.130387734612657,0.0294231372273926,-0.188056023890526,-0.0727194453347878,1406,263,1669,NA,-2.22061451805865,NA,NA,NA,-0.62292140634527,NA,NA,NA,-0.532819989893767,NA,NA,NA,NA,NA,NA,NA
"S4",98,"NP_P",-0.093780304971135,0.0250674661451443,-0.142911635799295,-0.0446489741429752,1406,263,1669,NA,-2.15369365658243,NA,NA,NA,-0.584014835745075,NA,NA,NA,-0.540250305022666,NA,NA,NA,NA,NA,NA,NA
"S4",98,"Eff_S",-0.0436407426788343,0.0484205795688892,-0.138543334744413,0.0512618493867444,1406,263,1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",98,"Eff_P",-0.162509878056642,0.0327481270110912,-0.226695027559524,-0.0983247285537603,1406,263,1669,NA,-2.37660925723995,NA,NA,NA,-0.491452521920063,NA,NA,NA,-0.618344637942072,NA,NA,NA,NA,NA,NA,NA
"S4",98,"Eff1_union",-0.0638823950068744,0.0734957657700788,-0.207931448932421,0.0801666589186717,1406,263,1669,NA,-2.34368450837711,0.0857477454745595,-2.51174700126275,-2.17562201549147,-0.540227655775549,0.0905300200170909,-0.717663234528737,-0.362792077022361,-0.639989844331195,0.102428976945745,-0.84074695011814,-0.439232738544251,NA,NA,NA,NA
"S4",98,"Eff2_union",-0.0562447960489933,0.0723338799205938,-0.198016595555402,0.0855270034574155,1406,263,1669,NA,-2.35036688142052,0.083066693276125,-2.51317460855656,-2.18755915428448,-0.532626686992578,0.0876501154939722,-0.704417756601539,-0.360835617383616,-0.636683371372566,0.0995430783116373,-0.831784219773625,-0.441582522971507,NA,NA,NA,NA
"S4",98,"Eff1",-0.0235201931938126,0.0252492186639048,-0.0730077524128425,0.0259673660252173,1406,263,1669,NA,-2.2035047133329,0.0371559315649445,-2.27632900101223,-2.13068042565358,-0.483367630510621,0.0801421432209977,-0.640443344867627,-0.326291916153615,-0.723081532717347,0.0605717556001827,-0.841799992174067,-0.604363073260627,NA,NA,NA,NA
"S4",98,"Eff2",-0.0215574905963572,0.0264513673706082,-0.0734012179845871,0.0302862367918728,1406,263,1669,NA,-2.21122495666565,0.0374045220068553,-2.28453647265802,-2.13791344067327,-0.447815795443879,0.0705136533479607,-0.586020016424224,-0.309611574463534,-0.754608213635341,0.0632531310215236,-0.87858207234692,-0.630634354923761,NA,NA,NA,NA
"S4",99,"P",0.118148986450367,0.0769693200684171,-0.0327081087982663,0.269006081699001,1498,242,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",99,"NP",0.0345200777940294,0.0385521727817597,-0.0410407923839849,0.110080947972044,1498,242,1740,NA,-2.12971843140595,NA,NA,NA,-0.524124859605722,NA,NA,NA,-0.745158693886708,NA,NA,NA,NA,NA,NA,NA
"S4",99,"NP_P",0.0529381660948677,0.0289206527915878,-0.00374527178603216,0.109621603975767,1498,242,1740,NA,-2.08583392221074,NA,NA,NA,-0.439017625253946,NA,NA,NA,-0.819776246402066,NA,NA,NA,NA,NA,NA,NA
"S4",99,"Eff_S",-0.00548711111967363,0.0504071086243619,-0.104283228588221,0.0933090063488741,1498,242,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",99,"Eff_P",0.000534933787936103,0.0344876856688384,-0.0670596880331253,0.0681295556089975,1498,242,1740,NA,-2.18073996817567,NA,NA,NA,-0.56537689189825,NA,NA,NA,-0.67367839626529,NA,NA,NA,NA,NA,NA,NA
"S4",99,"Eff1_union",0.020831752389627,0.0575362817677942,-0.0919372876795982,0.133600792458852,1498,242,1740,NA,-2.16000621755342,0.0872342543211927,-2.33098221424117,-1.98903022086568,-0.598785985727399,0.0886004711489046,-0.772439718192532,-0.425132253262266,-0.701754511891276,0.0989446217670332,-0.895682407018599,-0.507826616763953,NA,NA,NA,NA
"S4",99,"Eff2_union",0.03288004323271,0.0545372083349802,-0.0740109209212088,0.139771007386629,1498,242,1740,NA,-2.14370058130416,0.0865737996848274,-2.31338211069121,-1.97401905191712,-0.610193543625148,0.0880554316627393,-0.782779018327245,-0.437608068923052,-0.711958219555453,0.0965194957078286,-0.901132954948766,-0.522783484162141,NA,NA,NA,NA
"S4",99,"Eff1",-0.00986254045392111,0.0267759909163834,-0.0623425183004042,0.042617437392562,1498,242,1740,NA,-2.13335597434663,0.0391558135688316,-2.21009995872691,-2.05661198996636,-0.473181705644816,0.143801837060171,-0.755028127193448,-0.191335284096183,-0.74688278484841,0.0862259757080015,-0.915882591767919,-0.577882977928902,NA,NA,NA,NA
"S4",99,"Eff2",-0.00973776487600055,0.0273198816627893,-0.0632837489969638,0.0438082192449627,1498,242,1740,NA,-2.14117633902304,0.0379380737631914,-2.21553359724172,-2.06681908080436,-0.482727780717313,0.108582532356548,-0.695545633486301,-0.269909927948324,-0.747265271226021,0.0614322140494918,-0.867670198253581,-0.626860344198462,NA,NA,NA,NA
"S4",100,"P",0.0880310341508977,0.0810244006585935,-0.0707738730088889,0.246835941310684,1493,240,1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",100,"NP",0.188286262939658,0.0666280212087101,0.0576977410094157,0.318874784869901,1493,240,1733,NA,-2.00957148504865,NA,NA,NA,-0.273284456723107,NA,NA,NA,-1.03506450626751,NA,NA,NA,NA,NA,NA,NA
"S4",100,"NP_P",0.0989984383189083,0.0293425742299313,0.0414880496145499,0.156508827023267,1493,240,1733,NA,-2.01515482759777,NA,NA,NA,-0.232641957246202,NA,NA,NA,-1.02187868514698,NA,NA,NA,NA,NA,NA,NA
"S4",100,"Eff_S",-0.0192143790897481,0.0512069109566404,-0.119578080324313,0.0811493221448164,1493,240,1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",100,"Eff_P",0.104186062505221,0.0301668988414019,0.0450600272508106,0.163312097759632,1493,240,1733,NA,-2.01835288164842,NA,NA,NA,-0.582505254278077,NA,NA,NA,-0.726863690413822,NA,NA,NA,NA,NA,NA,NA
"S4",100,"Eff1_union",0.0455446861341952,0.0511160815249313,-0.0546409926854833,0.145730364953874,1493,240,1733,NA,-1.96515870650096,0.0972709893193606,-2.15580634230749,-1.77451107069443,-0.64412754144896,0.0951894639702698,-0.830695462538362,-0.457559620359558,-0.780964271236559,0.1122262881087,-1.00092375404823,-0.561004788424891,NA,NA,NA,NA
"S4",100,"Eff2_union",0.0402864007552819,0.0518515367912596,-0.0613407438986405,0.141913545409204,1493,240,1733,NA,-1.99384363455634,0.0932664856139382,-2.17664258732428,-1.8110446817884,-0.615987517313838,0.0918003324087913,-0.795912862603875,-0.436062172023802,-0.746001572413095,0.107506877187179,-0.956711179790337,-0.535291965035854,NA,NA,NA,NA
"S4",100,"Eff1",-0.0035271023836734,0.0213884484184653,-0.045447690969058,0.0383934862017112,1493,240,1733,NA,-2.08163117932997,0.0359831678737604,-2.1521568924122,-2.01110546624774,-0.435637244783357,0.0403953969152696,-0.514810767878486,-0.356463721688229,-0.725963478903528,0.0512830496918759,-0.826476409316983,-0.625450548490073,NA,NA,NA,NA
"S4",100,"Eff2",-0.00516383475443609,0.0211672878287385,-0.0466509565491565,0.0363232870402843,1493,240,1733,NA,-2.07913736242551,0.0358477845086128,-2.14939772898795,-2.00887699586308,-0.433820016248201,0.0398344603333842,-0.511894123845223,-0.355745908651178,-0.725408534379233,0.0510578094112563,-0.825480001954806,-0.625337066803661,NA,NA,NA,NA
"S4",101,"P",0.0460581610890167,0.0693031584264623,-0.089773533441723,0.181889855619756,1448,225,1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",101,"NP",0.069804626678806,0.0516427927166572,-0.0314133871069095,0.171022640464522,1448,225,1673,NA,-2.13283070322615,NA,NA,NA,-0.389075700927625,NA,NA,NA,-0.873258212291856,NA,NA,NA,NA,NA,NA,NA
"S4",101,"NP_P",0.000954957706628842,0.02817133152609,-0.0542598374810454,0.0561697528943031,1448,225,1673,NA,-2.14900045909888,NA,NA,NA,-0.418643963602431,NA,NA,NA,-0.798059780365087,NA,NA,NA,NA,NA,NA,NA
"S4",101,"Eff_S",-0.0567336557119611,0.055970870293473,-0.166434545670531,0.0529672342466087,1448,225,1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",101,"Eff_P",-0.0352247873307511,0.0318076369408841,-0.0975666101682098,0.0271170355067075,1448,225,1673,NA,-2.10832811726156,NA,NA,NA,-0.543990214415341,NA,NA,NA,-0.623493298740722,NA,NA,NA,NA,NA,NA,NA
"S4",101,"Eff1_union",-0.0359203604546115,0.0518997265698891,-0.137641955339071,0.0658012344298478,1448,225,1673,NA,-2.07326651457855,0.0894151981452152,-2.24851708261369,-1.89801594654342,-0.588396513316531,0.0897416433484724,-0.764286902192976,-0.412506124440087,-0.656005632945641,0.0989128779154972,-0.849871311267222,-0.462139954624059,NA,NA,NA,NA
"S4",101,"Eff2_union",-0.0453441537282146,0.0535134680555048,-0.150228623804839,0.0595403163484095,1448,225,1673,NA,-2.08416004244344,0.0892068462591829,-2.25900224828584,-1.90931783660104,-0.578731875935314,0.0902103215651849,-0.755540857236853,-0.401922894633775,-0.645764315066393,0.099077770651713,-0.83995317721227,-0.451575452920516,NA,NA,NA,NA
"S4",101,"Eff1",-0.0242761504329904,0.0219564274747987,-0.0673099575127615,0.0187576566467807,1448,225,1673,NA,-2.15752162477385,0.0380276406040526,-2.23205443077483,-2.08298881877288,-0.485549727568611,0.0482439078491007,-0.580106049426318,-0.390993405710905,-0.708793901932561,0.0544385722630358,-0.815491542937892,-0.60209626092723,NA,NA,NA,NA
"S4",101,"Eff2",-0.00195787569851491,0.0243532308815584,-0.0496893311335581,0.0457735797365282,1448,225,1673,NA,-2.15272329841334,0.0382227670144877,-2.2276385451512,-2.07780805167548,-0.493179316639702,0.0466210394515297,-0.584554874886521,-0.401803758392882,-0.714380276537754,0.0537036321475173,-0.819637461385875,-0.609123091689633,NA,NA,NA,NA
"S4",102,"P",-0.270130941180846,0.117439506870272,-0.500308145008723,-0.0399537373529694,1531,252,1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",102,"NP",-0.126469968446742,0.0285761143941652,-0.182478123477403,-0.0704618134160819,1531,252,1783,NA,-2.10049311393936,NA,NA,NA,-0.590037451532929,NA,NA,NA,-0.537698663892401,NA,NA,NA,NA,NA,NA,NA
"S4",102,"NP_P",-0.154390160451178,0.0229459868135043,-0.199363468195378,-0.109416852706979,1531,252,1783,NA,-2.07580125630392,NA,NA,NA,-0.660040757996115,NA,NA,NA,-0.455009730175633,NA,NA,NA,NA,NA,NA,NA
"S4",102,"Eff_S",-0.113943137229197,0.0489122262112239,-0.209809339006872,-0.018076935451522,1531,252,1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",102,"Eff_P",-0.544672768936321,0.0366824782069308,-0.616569105085581,-0.472776432787061,1531,252,1783,NA,-2.30524428164691,NA,NA,NA,-0.356523236423798,NA,NA,NA,-0.434314953396682,NA,NA,NA,NA,NA,NA,NA
"S4",102,"Eff1_union",-0.265733943910295,0.0830452552737652,-0.42849965333381,-0.10296823448678,1531,252,1783,NA,-2.27284351622953,0.0794459918695115,-2.42855479900984,-2.11713223344923,-0.399112083698394,0.0853612254422771,-0.566417011241461,-0.231807156155327,-0.47201395738967,0.0934777246782186,-0.65522693111573,-0.288800983663611,NA,NA,NA,NA
"S4",102,"Eff2_union",-0.283012934170894,0.0882613172249097,-0.456001937159782,-0.110023931182007,1531,252,1783,NA,-2.28728320263555,0.0776647259860815,-2.43950326843745,-2.13506313683366,-0.395335602934917,0.0827993510897691,-0.557619349014152,-0.233051856855683,-0.442099271698753,0.0963066434308992,-0.630856824295257,-0.25334171910225,NA,NA,NA,NA
"S4",102,"Eff1",-0.0531736229863347,0.027968341008025,-0.107990564069398,0.00164331809672905,1531,252,1783,NA,-2.10329659682869,0.0370924995193087,-2.1759965599831,-2.03059663367427,-0.442191152022968,0.153150186290366,-0.742360001377685,-0.14202230266825,-0.731462612973347,0.0826316890471108,-0.893417747487397,-0.569507478459297,NA,NA,NA,NA
"S4",102,"Eff2",-0.039218324887721,0.0232418955042408,-0.0847716030084763,0.00633495323303433,1531,252,1783,NA,-2.10453868951369,0.0368164274187913,-2.17669756129396,-2.03237981773343,-0.470333261668106,0.0500111689869821,-0.568353351707337,-0.372313171628874,-0.739851163056778,0.054939940940976,-0.847531468613849,-0.632170857499708,NA,NA,NA,NA
"S4",103,"P",-0.0343898472444417,0.0926641999172016,-0.216008341738376,0.147228647249493,1416,253,1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",103,"NP",0.0260736143643082,0.039340103628597,-0.0510315718958154,0.103178800624432,1416,253,1669,NA,-2.21629288616723,NA,NA,NA,-0.523078295648399,NA,NA,NA,-0.799425844643826,NA,NA,NA,NA,NA,NA,NA
"S4",103,"NP_P",-0.00522269310094467,0.0271706020535392,-0.0584760945641514,0.0480307083622621,1416,253,1669,NA,-2.185483912707,NA,NA,NA,-0.541931906815809,NA,NA,NA,-0.747122645537915,NA,NA,NA,NA,NA,NA,NA
"S4",103,"Eff_S",-0.0828288268672303,0.0451419301809289,-0.171305384214473,0.00564773048001196,1416,253,1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",103,"Eff_P",-0.236426819225439,0.0346193318125516,-0.304279462746882,-0.168574175703996,1416,253,1669,NA,-2.39737432693895,NA,NA,NA,-0.401162539275191,NA,NA,NA,-0.656265745946783,NA,NA,NA,NA,NA,NA,NA
"S4",103,"Eff1_union",-0.0897098493913822,0.0725538211688929,-0.231912725823172,0.0524930270404077,1416,253,1669,NA,-2.39029187091237,0.0815031301512311,-2.55003507063606,-2.23054867118867,-0.427672622990206,0.0872151573834075,-0.598611190367677,-0.256734055612735,-0.676303405012839,0.0968132379967668,-0.866053864713207,-0.486552945312471,NA,NA,NA,NA
"S4",103,"Eff2_union",-0.0864594738200034,0.0719395455169094,-0.227458392097326,0.0545394444573188,1416,253,1669,NA,-2.37873277799536,0.0812339110900101,-2.53794831805511,-2.21951723793562,-0.433598901406899,0.0851908324073657,-0.600569864738324,-0.266627938075475,-0.665263032471872,0.0953918041322668,-0.852227532991414,-0.47829853195233,NA,NA,NA,NA
"S4",103,"Eff1",-0.0163223963781153,0.0231828355657325,-0.0617599191464652,0.0291151263902346,1416,253,1669,NA,-2.24152826611941,0.0390763805840444,-2.31811656471032,-2.16493996752851,-0.606027441228784,0.0552143466957661,-0.714245572182394,-0.497809310275174,-0.724112885844867,0.0549480286740668,-0.831809043067512,-0.616416728622222,NA,NA,NA,NA
"S4",103,"Eff2",-0.0115146262267431,0.0208683572800336,-0.0524158549121232,0.0293866024586371,1416,253,1669,NA,-2.1589549554209,0.0377952655047906,-2.23303231459642,-2.08487759624539,-0.638095197334914,0.0531969455782323,-0.742359294755787,-0.533831099914042,-0.62807574775291,0.0504948488781321,-0.727043832958841,-0.529107662546978,NA,NA,NA,NA
"S4",104,"P",0.0795048046909264,0.0854266532810351,-0.0879283590596929,0.246937968441546,1400,258,1658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",104,"NP",0.352376274425977,0.0907909176277415,0.174429345752261,0.530323203099693,1400,258,1658,NA,-1.99378310847055,NA,NA,NA,-0.224484300345019,NA,NA,NA,-1.31929324926057,NA,NA,NA,NA,NA,NA,NA
"S4",104,"NP_P",0.00402258499965136,0.0273991716218179,-0.0496788045853437,0.0577239745846464,1400,258,1658,NA,-2.13196289279626,NA,NA,NA,-0.58796896103319,NA,NA,NA,-0.616703947388126,NA,NA,NA,NA,NA,NA,NA
"S4",104,"Eff_S",0.0248969201731161,0.0421919976236154,-0.0577978756049695,0.107591715951202,1400,258,1658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",104,"Eff_P",-0.12850054783961,0.0377166535076346,-0.20242383033195,-0.0545772653472697,1400,258,1658,NA,-2.37532818134456,NA,NA,NA,-0.388168873505305,NA,NA,NA,-0.705384016516088,NA,NA,NA,NA,NA,NA,NA
"S4",104,"Eff1_union",0.0099642747384631,0.0679274224045065,-0.123171026737009,0.143099576213935,1400,258,1658,NA,-2.36286546985608,0.0803574831510061,-2.52036324272034,-2.20536769699183,-0.413877282757718,0.0838326088897256,-0.578186176911612,-0.249568388603823,-0.710574357500799,0.0952910624513168,-0.897341407953937,-0.523807307047661,NA,NA,NA,NA
"S4",104,"Eff2_union",0.00811911449048612,0.0682977665158896,-0.125742048105183,0.141980277086155,1400,258,1658,NA,-2.36636910937288,0.0802262419340792,-2.52360965417868,-2.20912856456709,-0.41277470622893,0.0838939589601374,-0.57720384431128,-0.248345568146579,-0.709186936728289,0.0953698762003937,-0.896108459291104,-0.522265414165474,NA,NA,NA,NA
"S4",104,"Eff1",0.0321663985451826,0.0241914035680839,-0.0152478811837356,0.0795806782741008,1400,258,1658,NA,-2.17167909864824,0.0375908014934334,-2.24535571572536,-2.09800248157111,-0.53242161384336,0.0734126039496149,-0.676307673595908,-0.388535554090812,-0.698382049742868,0.0528619305022258,-0.80198952968049,-0.594774569805246,NA,NA,NA,NA
"S4",104,"Eff2",0.035211670782013,0.0290329220217212,-0.0216918107465204,0.0921151523105463,1400,258,1658,NA,-2.17217838079485,0.0378676127461155,-2.24639753795774,-2.09795922363195,-0.528314587432952,0.128133594298696,-0.779451817468064,-0.277177357397841,-0.713433817681133,0.0594861412851166,-0.830024512179223,-0.596843123183044,NA,NA,NA,NA
"S4",105,"P",0.052613832822258,0.0848789071181382,-0.113745768176413,0.218973433820929,1579,253,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",105,"NP",-0.164307815594598,0.0271969048280961,-0.21761276954863,-0.111002861640566,1579,253,1832,NA,-2.08082286384588,NA,NA,NA,-0.705117833836002,NA,NA,NA,-0.453775872688104,NA,NA,NA,NA,NA,NA,NA
"S4",105,"NP_P",-0.162519774330021,0.0236906604929899,-0.208952615666247,-0.116086932993795,1579,253,1832,NA,-2.02890022141542,NA,NA,NA,-0.757485633031771,NA,NA,NA,-0.350062289047098,NA,NA,NA,NA,NA,NA,NA
"S4",105,"Eff_S",-0.0843725829877365,0.0429730101024798,-0.168598135095873,-0.000147030879600205,1579,253,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",105,"Eff_P",-0.0733612244495496,0.0322970697296523,-0.136662317925847,-0.0100601309732524,1579,253,1832,NA,-2.19759765893153,NA,NA,NA,-0.59154704272469,NA,NA,NA,-0.658298063401561,NA,NA,NA,NA,NA,NA,NA
"S4",105,"Eff1_union",-0.0150168438973307,0.0601960827504495,-0.132998998098605,0.102965310303943,1579,253,1832,NA,-2.17505449744087,0.0838909430634138,-2.33947772447426,-2.01063127040748,-0.626329888535385,0.0903975990369821,-0.803505926936762,-0.449153850134007,-0.682422025122588,0.0971907834068663,-0.872912460229279,-0.491931590015897,NA,NA,NA,NA
"S4",105,"Eff2_union",0.0171557659130678,0.0535045292981827,-0.0877111845211383,0.122022716347274,1579,253,1832,NA,-2.13061863840751,0.0832019469929792,-2.29369145795736,-1.96754581885766,-0.676313120978004,0.0885540345188298,-0.849875839320628,-0.502750402635381,-0.722321668180984,0.0954556298808441,-0.909411264869024,-0.535232071492944,NA,NA,NA,NA
"S4",105,"Eff1",-0.027964409246295,0.020331754621647,-0.0678139160472289,0.0118850975546388,1579,253,1832,NA,-2.06926759438593,0.035400950579069,-2.13865218253939,-1.99988300623247,-0.585558063928901,0.0460207322229755,-0.675757041628095,-0.495359086229707,-0.659582121854074,0.048322339430704,-0.754292166786974,-0.564872076921175,NA,NA,NA,NA
"S4",105,"Eff2",-0.0336592625874868,0.0207165481910576,-0.0742629509259482,0.0069444257509745,1579,253,1832,NA,-2.06991657367035,0.035417916605791,-2.13933441462514,-2.00049873271555,-0.578801348297042,0.0468455202388409,-0.670616880802212,-0.486985815791872,-0.658050780117842,0.0482074327898571,-0.752535612173097,-0.563565948062587,NA,NA,NA,NA
"S4",106,"P",-0.157051380357831,0.121464703987604,-0.395117825566354,0.0810150648506913,1407,277,1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",106,"NP",-0.0904017796782994,0.0322335643118424,-0.153578404822866,-0.0272251545337327,1407,277,1684,NA,-2.21874033467038,NA,NA,NA,-0.608070169411105,NA,NA,NA,-0.550754358381098,NA,NA,NA,NA,NA,NA,NA
"S4",106,"NP_P",-0.00596984272091516,0.0268897551005396,-0.058672794271075,0.0467331088292447,1407,277,1684,NA,-2.12718634087193,NA,NA,NA,-0.45085081370197,NA,NA,NA,-0.715093386854485,NA,NA,NA,NA,NA,NA,NA
"S4",106,"Eff_S",-0.0821881832456854,0.0557699438689297,-0.191495264648608,0.0271188981572372,1407,277,1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",106,"Eff_P",-0.315519489317126,0.0387834214376356,-0.391533598532131,-0.239505380102122,1407,277,1684,NA,-2.45886147561646,NA,NA,NA,-0.435185149688318,NA,NA,NA,-0.519901493061729,NA,NA,NA,NA,NA,NA,NA
"S4",106,"Eff1_union",-0.13492862259941,0.0872366516522543,-0.305909317969695,0.0360520727708745,1407,277,1684,NA,-2.44097964142639,0.0790786852131465,-2.59597101638894,-2.28598826646385,-0.463095606713477,0.0824823423012245,-0.624758026984381,-0.301433186442572,-0.55241938041971,0.103433797537943,-0.755145898378285,-0.349692862461134,NA,NA,NA,NA
"S4",106,"Eff2_union",-0.14407314403576,0.0887522479488123,-0.318024353562401,0.0298780654908809,1407,277,1684,NA,-2.44893859158288,0.0788023927783294,-2.60338844332399,-2.29448873984178,-0.454983826400547,0.0808885460345494,-0.613522463390074,-0.29644518941102,-0.526712360392593,0.102432381848893,-0.727476139667078,-0.325948581118108,NA,NA,NA,NA
"S4",106,"Eff1",0.00113605459508111,0.0225472957961859,-0.0430558331142146,0.0453279423043769,1407,277,1684,NA,-2.20958544307246,0.0372965641701795,-2.2826853655931,-2.13648552055182,-0.564436772229738,0.0473706427475127,-0.657281525939376,-0.4715920185201,-0.668100631106417,0.0539420109968089,-0.773825029913826,-0.562376232299009,NA,NA,NA,NA
"S4",106,"Eff2",0.000104902212891624,0.0222899361863057,-0.0435825699299635,0.0437923743557468,1407,277,1684,NA,-2.20755405314792,0.037009656876288,-2.28009164770563,-2.13501645859021,-0.559049443028767,0.0474735438443122,-0.652095879182102,-0.466003006875432,-0.667590666849416,0.0532815045997984,-0.772020496907126,-0.563160836791706,NA,NA,NA,NA
"S4",107,"P",-0.145872599626899,0.1089318131454,-0.35937503016253,0.0676298309087317,1458,268,1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",107,"NP",0.105079505729318,0.053756007223009,-0.000280332380454468,0.210439343839091,1458,268,1726,NA,-2.14652482365548,NA,NA,NA,-0.331342896671496,NA,NA,NA,-0.967038212804273,NA,NA,NA,NA,NA,NA,NA
"S4",107,"NP_P",0.0419150126958458,0.0290806106327299,-0.0150819367927374,0.0989119621844289,1458,268,1726,NA,-2.09972623799103,NA,NA,NA,-0.323390294853311,NA,NA,NA,-0.908678201253654,NA,NA,NA,NA,NA,NA,NA
"S4",107,"Eff_S",-0.0869532399789758,0.0536090609132202,-0.192025068613901,0.0181185886559497,1458,268,1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",107,"Eff_P",-0.380620702927255,0.0402366408402491,-0.459483069833017,-0.301758336021493,1458,268,1726,NA,-2.41722140767316,NA,NA,NA,-0.397378812018316,NA,NA,NA,-0.521724961772641,NA,NA,NA,NA,NA,NA,NA
"S4",107,"Eff1_union",-0.194662274488408,0.0868232205133713,-0.364832659716395,-0.0244918892604213,1458,268,1726,NA,-2.40645133800847,0.0789651704759501,-2.5612202281744,-2.25168244784254,-0.418599750590413,0.085250454489412,-0.585687571055331,-0.251511930125494,-0.524579400267165,0.0966394391611784,-0.713989220509224,-0.335169580025106,NA,NA,NA,NA
"S4",107,"Eff2_union",-0.190195583713087,0.0862749819500752,-0.359291441102078,-0.0210997263240966,1458,268,1726,NA,-2.40399170767366,0.0786694917879446,-2.5581810782601,-2.24980233708722,-0.4225163354767,0.0845282968561144,-0.588188752989195,-0.256843917964206,-0.527082969579762,0.0967078666378639,-0.716626905211677,-0.337539033947846,NA,NA,NA,NA
"S4",107,"Eff1",-0.0229357893348997,0.0225592218951486,-0.0671510517686383,0.021279473098839,1458,268,1726,NA,-2.17201091013718,0.037493981496445,-2.24549776350723,-2.09852405676714,-0.485523930237913,0.0552723625596745,-0.593855770195315,-0.377192090280511,-0.732543090143279,0.0556753442029317,-0.841664759607896,-0.623421420678661,NA,NA,NA,NA
"S4",107,"Eff2",-0.021676998589213,0.0236969714417941,-0.0681222091578037,0.0247682119793777,1458,268,1726,NA,-2.18739137332302,0.0375063991945052,-2.26090256493403,-2.11388018171201,-0.477188776758004,0.0487059552349153,-0.572650694851058,-0.38172685866495,-0.748938395946992,0.0541562035525468,-0.855082604449404,-0.64279418744458,NA,NA,NA,NA
"S4",108,"P",-0.116138369797763,0.0985346952757752,-0.309262823765912,0.0769860841703849,1541,231,1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4",108,"NP",0.0548399615765724,0.0391409764047424,-0.0218749424964548,0.1315548656496,1541,231,1772,NA,-2.09719912995877,NA,NA,NA,-0.429111303014653,NA,NA,NA,-0.913484508824983,NA,NA,NA,NA,NA,NA,NA
"S4",108,"NP_P",-0.0413872176278321,0.024980850558191,-0.0903487850250639,0.00757434976939961,1541,231,1772,NA,-2.11712195351737,NA,NA,NA,-0.539795934599502,NA,NA,NA,-0.74807189576522,NA,NA,NA,NA,NA,NA,NA
