"Scenario","rep","estimator","theta","se","ci_l","ci_u","n_np","n_p","n_union","error","phi_1","phi_se_1","phi_ci_l_1","phi_ci_u_1","phi_2","phi_se_2","phi_ci_l_2","phi_ci_u_2","phi_3","phi_se_3","phi_ci_l_3","phi_ci_u_3","phi_4","phi_se_4","phi_ci_l_4","phi_ci_u_4"
"S3",60,"NP",-0.382576382220891,0.0448304268980826,-0.470442404352689,-0.294710360089094,1509,260,1717,NA,-1.58972216036127,NA,NA,NA,-1.48054186326187,NA,NA,NA,0.585307751812454,NA,NA,NA,2.08350863553979,NA,NA,NA
"S3",60,"NP_P",0.0472818652583161,0.0241071570606936,3.27056497061787e-05,0.0945310248669259,1509,260,1717,NA,-1.59734588833876,NA,NA,NA,0.185289277618229,NA,NA,NA,-0.291178137332931,NA,NA,NA,-0.0698160502656033,NA,NA,NA
"S3",60,"Eff_S",0.0596847666720932,0.0425964766030121,-0.0238027933381136,0.1431723266823,1509,260,1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",60,"Eff_P",-0.0151453060984722,0.0424471509775328,-0.0983401932607706,0.0680495810638263,1509,260,1717,NA,-1.69668318180357,NA,NA,NA,0.0954522011368322,NA,NA,NA,-0.0873427120024114,NA,NA,NA,0.125274122535964,NA,NA,NA
"S3",60,"Eff1_union",0.033352773558636,0.0545675702291906,-0.0735976988144375,0.14030324593171,1509,260,1717,NA,-1.67309513299006,0.111805577370646,-1.89223003790723,-1.45396022807288,0.0379327831824917,0.135721335713575,-0.228076146749784,0.303941713114768,-0.0923815700027731,0.161512308048821,-0.408939876838401,0.224176736832855,0.132825643085398,0.146974669835895,-0.155239416432622,0.420890702603419
"S3",60,"Eff2_union",0.038479190392133,0.0550696371765321,-0.0694553151155579,0.146413695899824,1509,260,1717,NA,-1.69214777902347,0.111823950415392,-1.91131869444663,-1.47297686360031,0.0458721704895627,0.135588473615883,-0.219876354516327,0.311620695495452,-0.0715189011559922,0.161386377349037,-0.387830388355496,0.244792586043511,0.122259531269124,0.146627271008159,-0.165124639058261,0.409643701596508
"S3",60,"Eff1",-0.0100696730526804,0.0588145157567934,-0.125344005704159,0.105204659598798,1509,260,1717,NA,-1.66612274236372,0.0892650177214307,-1.84107896217705,-1.49116652255038,-0.00501700089345919,0.263144393828343,-0.520770535530634,0.510736533743716,-0.160402472518466,0.122927968450367,-0.401336863373863,0.0805319183369296,0.22710062965945,0.324225195005249,-0.408369075431314,0.862570334750213
"S3",60,"Eff2",0.020460917665238,0.0580845488281501,-0.0933827060961944,0.13430454142667,1509,260,1717,NA,-1.63895335932813,0.095001407739123,-1.82515269697742,-1.45275402167885,0.114162797066371,0.25163360794995,-0.379030011815404,0.607355605948145,-0.211795329175024,0.119146632406823,-0.44531843757163,0.021727779221582,0.0745208017940899,0.310867356739329,-0.534768021384159,0.683809624972339
"S3",61,"P",-0.151983863690248,0.105041101834184,-0.357860640181652,0.0538929128011571,1509,263,1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",61,"NP",-0.0277266909191802,0.0260320342586942,-0.0787485405105337,0.0232951586721734,1509,263,1726,NA,-1.77694722492905,NA,NA,NA,-0.0974637103424336,NA,NA,NA,0.078883281596302,NA,NA,NA,0.317131765123676,NA,NA,NA
"S3",61,"NP_P",0.161931192794603,0.0243691234180794,0.114168588560356,0.20969379702885,1509,263,1726,NA,-1.51722074594273,NA,NA,NA,0.704551543319268,NA,NA,NA,-0.270024202224876,NA,NA,NA,-0.709525734620713,NA,NA,NA
"S3",61,"Eff_S",-0.0719931704029452,0.0680726940911913,-0.205413199152293,0.0614268583464021,1509,263,1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",61,"Eff_P",-0.0542033707625888,0.043174952134051,-0.13882472197957,0.030417980454392,1509,263,1726,NA,-1.7116420709166,NA,NA,NA,-0.0661245403402837,NA,NA,NA,-0.102467285035259,NA,NA,NA,0.275215818082763,NA,NA,NA
"S3",61,"Eff1_union",-0.0136122333080683,0.0682398542005735,-0.147359889851457,0.12013542323532,1509,263,1726,NA,-1.7022524181458,0.117361087642287,-1.93227592311114,-1.47222891318047,-0.115243408053898,0.142152491453285,-0.393857171614974,0.163370355507179,-0.0923155597298939,0.156074686804312,-0.398216324764713,0.213585205304926,0.294688070729806,0.155954707165148,-0.0109775385333752,0.600353679992987
"S3",61,"Eff2_union",-0.0142889635467939,0.0690783747700714,-0.149680090206694,0.121102163113106,1509,263,1726,NA,-1.70718156851779,0.117589921616648,-1.93765357983131,-1.47670955720428,-0.113488016046923,0.141274775651848,-0.390381488248521,0.163405456154676,-0.0912417861632827,0.155816295179535,-0.396636112919634,0.214152540593068,0.289228202118572,0.153040055901129,-0.0107247956396374,0.589181199876782
"S3",61,"Eff1",-0.0441512498054834,0.0568157550246343,-0.155508083408217,0.0672055837972505,1509,263,1726,NA,-1.77692559131084,0.076717612216284,-1.92728934823467,-1.62656183438701,-0.117523531021423,0.236244017331528,-0.580553296554274,0.345506234511429,0.0809302921275826,0.106714137581738,-0.128225574173876,0.290086158429041,0.350349872663119,0.28834288860466,-0.214791804200259,0.915491549526497
"S3",61,"Eff2",-0.0340330992746557,0.0578857666448426,-0.147487117116037,0.0794209185667257,1509,263,1726,NA,-1.76999057500003,0.079030979713781,-1.92488844890196,-1.6150927010981,-0.0826191018735771,0.237859306177385,-0.548814775368938,0.383576571621784,0.0660999563893,0.107873237080461,-0.145327703184155,0.277527615962755,0.307324927069427,0.291263361178807,-0.263540770857117,0.87819062499597
"S3",62,"P",0.041550926770617,0.075091210244418,-0.105625140863967,0.188726994405201,1498,263,1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",62,"NP",0.0737311181252087,0.0248699167343394,0.0249869770273935,0.122475259223024,1498,263,1723,NA,-1.6640681934776,NA,NA,NA,0.144402292660127,NA,NA,NA,-0.165451161653139,NA,NA,NA,-0.000968504774358803,NA,NA,NA
"S3",62,"NP_P",0.122548213438771,0.0235968690671025,0.0762991999193424,0.168797226958199,1498,263,1723,NA,-1.59286083147342,NA,NA,NA,0.413798899422837,NA,NA,NA,-0.267131715999831,NA,NA,NA,-0.327535737088347,NA,NA,NA
"S3",62,"Eff_S",-0.0180253828024131,0.0552586881010477,-0.126330421313399,0.0902796557085725,1498,263,1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",62,"Eff_P",0.158905334585851,0.0385737687339633,0.0833021371193059,0.234508532052396,1498,263,1723,NA,-1.70918392783662,NA,NA,NA,-0.343434896119458,NA,NA,NA,-0.0437385745035648,NA,NA,NA,0.43548029727888,NA,NA,NA
"S3",62,"Eff1_union",0.0922920896838873,0.0583752105310995,-0.022121220547011,0.206705399914786,1498,263,1723,NA,-1.69254691843332,0.113320138013154,-1.91465030766221,-1.47044352920443,-0.387296191684384,0.140358732913438,-0.662394253110399,-0.112198130258369,-0.0340510344430866,0.15037386296685,-0.328778390074275,0.260676321188101,0.449407554503443,0.154636924837883,0.146324751141165,0.752490357865721
"S3",62,"Eff2_union",0.0940205104981263,0.057623870916279,-0.0189202011475656,0.206961222143818,1498,263,1723,NA,-1.68477858808455,0.112899048970667,-1.90605665795588,-1.46350051821322,-0.386581253250023,0.139510664104736,-0.660017130354571,-0.113145376145475,-0.0434026825768207,0.150471510879213,-0.338321424599405,0.251516059445763,0.441646489379303,0.154708998858305,0.138422423532778,0.744870555225829
"S3",62,"Eff1",0.00794268114101156,0.0581277503122819,-0.105985615973398,0.121870978255421,1498,263,1723,NA,-1.73885561168088,0.0880010034004614,-1.91133440894918,-1.56637681441259,-0.11148852687281,0.24942978161611,-0.600361915512077,0.377384861766458,-0.0360474366894517,0.118668883714791,-0.268634174856013,0.19653930147711,0.318323819504431,0.309351822978515,-0.287994612085269,0.924642251094131
"S3",62,"Eff2",-0.000734003632026465,0.0563715970207049,-0.111220303543613,0.10975229627956,1498,263,1723,NA,-1.74832591650244,0.0845271009980744,-1.91399599017624,-1.58265584282863,-0.151873925719985,0.241983344146112,-0.626152565104924,0.322404713664955,-0.0144749731846147,0.115179602575579,-0.240222845986387,0.211272899617158,0.366652712282173,0.300172007742878,-0.221673612060945,0.954979036625292
"S3",63,"P",-0.0163877068221424,0.0830656207003829,-0.179193331748358,0.146417918104073,1528,224,1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",63,"NP",0.0267532182899715,0.0249845215571162,-0.0222155441329409,0.0757219807128839,1528,224,1708,NA,-1.65190454388208,NA,NA,NA,0.199170849866255,NA,NA,NA,-0.164724386214786,NA,NA,NA,-0.0445212438665409,NA,NA,NA
"S3",63,"NP_P",0.0579270226460524,0.0237051577322428,0.0114657672430154,0.104388278049089,1528,224,1708,NA,-1.65927799861491,NA,NA,NA,0.324647064145512,NA,NA,NA,-0.216136439843056,NA,NA,NA,-0.225023798914447,NA,NA,NA
"S3",63,"Eff_S",0.00961803388262146,0.0726129911535658,-0.132700813588093,0.151936881353336,1528,224,1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",63,"Eff_P",0.0270506943841236,0.0342585431341175,-0.0400948163215587,0.0941962050898058,1528,224,1708,NA,-1.46076338692085,NA,NA,NA,0.115363301478457,NA,NA,NA,-0.192991618259882,NA,NA,NA,0.0372158363375776,NA,NA,NA
"S3",63,"Eff1_union",0.0430783682239545,0.052690478790594,-0.0601930725337813,0.14634980898169,1528,224,1708,NA,-1.44441869176525,0.133683357940202,-1.70643325866042,-1.18240412487008,0.0664896786658539,0.158743895242362,-0.244642638774775,0.377621996106483,-0.178915970012303,0.177532658366983,-0.526873586491244,0.169041646466637,0.0418823802262675,0.176615875278749,-0.304278374418099,0.388043134870634
"S3",63,"Eff2_union",0.0511608106113449,0.0511625446570923,-0.0491159342739781,0.151437555496668,1528,224,1708,NA,-1.42512862556689,0.132315039594102,-1.68446133778432,-1.16579591334946,0.0391977058184599,0.159078901956541,-0.272591212716538,0.350986624353458,-0.186023231179683,0.177577832383533,-0.534069387104098,0.162022924744733,0.0501800559875134,0.177817723340254,-0.298336277572291,0.398696389547318
"S3",63,"Eff1",0.00373289408825237,0.0655515597696045,-0.124745802190597,0.132211590367102,1528,224,1708,NA,-1.62958040541291,0.118636907950957,-1.86210447223398,-1.39705633859184,0.14457285763054,0.280305602570708,-0.404816028072846,0.693961743333926,-0.167797613829004,0.15182957642696,-0.465378115413818,0.129782887755809,0.0237520373491306,0.354756965704187,-0.671558838695787,0.719062913394048
"S3",63,"Eff2",-0.0204691839921086,0.0626664157991733,-0.1432931019987,0.102354734014483,1528,224,1708,NA,-1.6740045030221,0.101815685259864,-1.8735595791927,-1.4744494268515,0.0369073469187165,0.270331434189786,-0.492932527982324,0.566747221819757,-0.0967289057607163,0.143305388505107,-0.377602306021246,0.184144494499813,0.161039681783902,0.338908688800662,-0.503209142313089,0.825288505880894
"S3",64,"P",0.0489760849784517,0.0762489285662414,-0.100469068871149,0.198421238828052,1546,236,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",64,"NP",0.254645913215621,0.0286077245973184,0.198575803325236,0.310716023106006,1546,236,1753,NA,-1.34007683626319,NA,NA,NA,0.910394821949827,NA,NA,NA,-0.441498920577556,NA,NA,NA,-0.906977641964801,NA,NA,NA
"S3",64,"NP_P",0.0236932976453859,0.023745455282341,-0.0228469395045088,0.0702335347952806,1546,236,1753,NA,-1.70350844412319,NA,NA,NA,0.096944496989008,NA,NA,NA,-0.0259096512845938,NA,NA,NA,0.102315676153684,NA,NA,NA
"S3",64,"Eff_S",0.012202555587871,0.0689288334429381,-0.122895475456648,0.14730058663239,1546,236,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",64,"Eff_P",0.0898106524709895,0.0379384640165602,0.0154526293697626,0.164168675572216,1546,236,1753,NA,-1.68133420579642,NA,NA,NA,0.0241291450991764,NA,NA,NA,0.00228667521262572,NA,NA,NA,0.127625331116489,NA,NA,NA
"S3",64,"Eff1_union",0.0841449632997403,0.0541024998665749,-0.0218939879123297,0.19018391451181,1546,236,1753,NA,-1.65378401805059,0.116154552780366,-1.88144275814047,-1.42612527796072,-0.0262925077656586,0.142501649072012,-0.305590607684367,0.25300559215305,0.00259790666510061,0.159749928768851,-0.310506200254686,0.315702013584887,0.124102153039751,0.142974346310527,-0.156122416442038,0.40432672252154
"S3",64,"Eff2_union",0.0949810270690945,0.0521495605520653,-0.00723023342254413,0.197192287560733,1546,236,1753,NA,-1.62680447180074,0.114401185123922,-1.85102667443232,-1.40258226916915,-0.0327287565510536,0.141392663253454,-0.309853284206023,0.244395771103916,-0.0215561436623869,0.158031793172496,-0.331292766692762,0.288180479367988,0.116457681353232,0.142277429583677,-0.162400956443708,0.395316319150172
"S3",64,"Eff1",0.027846701357745,0.0634551738942004,-0.0965231541076141,0.152216556823104,1546,236,1753,NA,-1.70156506531311,0.101525330900162,-1.90055105739593,-1.50257907323028,0.0938457341295557,0.241200661025823,-0.378898874528312,0.566590342787423,-0.0134543062597756,0.127168492182084,-0.262699970904923,0.235791358385372,0.107867299596635,0.302482284053395,-0.484987083109433,0.700721682302702
"S3",64,"Eff2",0.0358438805870234,0.0617571299316588,-0.0851978698675885,0.156885631041635,1546,236,1753,NA,-1.69662796953735,0.09836646483362,-1.88942269789777,-1.50383324117693,0.118811263412356,0.23310126892468,-0.338058828430603,0.575681355255315,-0.0354919830987879,0.120516474864253,-0.271699933376451,0.200715967178876,0.0724209309314909,0.291111170446881,-0.498146478641697,0.642988340504679
"S3",65,"P",-0.0488311005117636,0.0808514743019829,-0.207297078240616,0.109634877217089,1507,236,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",65,"NP",-0.210505288154677,0.0322471052024694,-0.273708452957191,-0.147302123352163,1507,236,1713,NA,-1.8096091657531,NA,NA,NA,-0.849580150858026,NA,NA,NA,0.412823547364292,NA,NA,NA,1.24612488248354,NA,NA,NA
"S3",65,"NP_P",0.149284625701451,0.0246173222902534,0.101035560616739,0.197533690786162,1507,236,1713,NA,-1.50829691729468,NA,NA,NA,0.655810017228325,NA,NA,NA,-0.400576569499357,NA,NA,NA,-0.666342813016736,NA,NA,NA
"S3",65,"Eff_S",-0.0448343897773437,0.0547899931642461,-0.152220803092462,0.0625520235377743,1507,236,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",65,"Eff_P",0.0281757489733311,0.0389230856634115,-0.0481120970941227,0.104463595040785,1507,236,1713,NA,-1.88585810545294,NA,NA,NA,-0.260591925117503,NA,NA,NA,0.433144256812092,NA,NA,NA,0.477904643471731,NA,NA,NA
"S3",65,"Eff1_union",0.0150828062515974,0.0548942768854639,-0.0925079994012813,0.122673611904476,1507,236,1713,NA,-1.8658492364429,0.111711124982076,-2.08479901808022,-1.64689945480558,-0.323101492115819,0.140300490252963,-0.598085400024939,-0.0481175842066984,0.445260116443538,0.167187625939833,0.11757839094071,0.772941841946366,0.500450931889121,0.150616074899699,0.205248849592924,0.795653014185317
"S3",65,"Eff2_union",0.053319985502488,0.0501787807142053,-0.0450286174854873,0.151668588490463,1507,236,1713,NA,-1.78859833546415,0.110194474600639,-2.00457553697672,-1.57262113395158,-0.358336886097811,0.140876584584724,-0.634449918148881,-0.0822238540467405,0.38826740699227,0.166853559518637,0.0612404396434318,0.715294374341108,0.466969234914686,0.153256726506647,0.166591570573153,0.767346899256218
"S3",65,"Eff1",-0.0564892838073318,0.0501077571877929,-0.154698683241484,0.0417201156268203,1507,236,1713,NA,-1.78026653964321,0.0746041302242164,-1.92648794798061,-1.63404513130581,-0.202559176363925,0.236052288930148,-0.665213161135258,0.260094808407408,0.0915759833615023,0.109887703089561,-0.123799957037868,0.306951923760872,0.453646174725035,0.28280429122536,-0.100640050750047,1.00793240020012
"S3",65,"Eff2",-0.0549026154406279,0.0497713155957426,-0.15245260147146,0.0426473705902043,1507,236,1713,NA,-1.7749640442657,0.07253845181877,-1.91713679732478,-1.63279129120662,-0.19443415725444,0.231283075868551,-0.647740656190444,0.258872341681565,0.0855447884391537,0.1074096439108,-0.124974245218287,0.296063822096595,0.44197832732579,0.27647049199668,-0.0998938797757721,0.983850534427351
"S3",66,"P",0.0891986603964539,0.0556674611269916,-0.019907558523233,0.198304879316141,1483,255,1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",66,"NP",-0.159243085694373,0.0293976394485141,-0.216861400243954,-0.101624771144791,1483,255,1693,NA,-1.89642907104041,NA,NA,NA,-0.623918462302498,NA,NA,NA,0.408370884335848,NA,NA,NA,1.01973795635382,NA,NA,NA
"S3",66,"NP_P",NA,NA,NA,NA,1483,255,1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",66,"Eff_S",0.0912674456854541,0.0377961076071616,0.017188436019617,0.165346455351291,1483,255,1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",66,"Eff_P",0.0474173214700344,0.036600172583873,-0.0243176986223071,0.119152341562376,1483,255,1693,NA,-1.7399153304858,NA,NA,NA,-0.163991347298918,NA,NA,NA,0.0473945695717382,NA,NA,NA,0.34748498934832,NA,NA,NA
"S3",66,"Eff1_union",0.032158551375113,0.0461671090869526,-0.0583273197056458,0.122644422455872,1483,255,1693,NA,-1.70783110217886,0.114447724055447,-1.93214451944011,-1.48351768491761,-0.199173662272996,0.146378254493387,-0.486069769199874,0.0877224446538809,0.0434699000411527,0.159547590173762,-0.269237630519577,0.356177430601883,0.329559052379532,0.159776693134756,0.0164024882665035,0.642715616492561
"S3",66,"Eff2_union",0.0319969915478557,0.0465481185320967,-0.0592356443231553,0.123229627418867,1483,255,1693,NA,-1.7304812488154,0.114392213670114,-1.95468586772063,-1.50627662991016,-0.203882664996871,0.146072585362484,-0.490179671435992,0.0824143414422502,0.0531494232118,0.16124750781408,-0.262889884700638,0.369188731124238,0.350721684625397,0.16083041034078,0.0354998727386712,0.665943496512123
"S3",66,"Eff1",-0.0319683288927755,0.0569043262252028,-0.143498758858691,0.0795621010731399,1483,255,1693,NA,-1.82260552609748,0.0998255216878024,-2.01825995334349,-1.62695109885146,-0.10276011641739,0.263207748065189,-0.618637823077053,0.413117590242272,0.129136233119271,0.142612665692978,-0.150379455378218,0.408651921616759,0.368217578176625,0.328225421102901,-0.275092425995554,1.0115275823488
"S3",66,"Eff2",-0.0285932741150035,0.0579989457099096,-0.14226911884772,0.0850825706177131,1483,255,1693,NA,-1.81742680416573,0.101920715530929,-2.0171877358849,-1.61766587244656,-0.0804563561940369,0.266043343841208,-0.60189172844941,0.440979016061336,0.113105351339475,0.145187255048574,-0.171456439569962,0.397667142248912,0.338755160159003,0.332423881681315,-0.312783675537378,0.990293995855384
"S3",67,"P",0.068489110985523,0.0694811020241847,-0.0676913465880319,0.204669568559078,1530,255,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",67,"NP",-0.321735728065527,0.0382839414131435,-0.396770874421529,-0.246700581709524,1530,255,1745,NA,-1.66550992659946,NA,NA,NA,-1.07101015260437,NA,NA,NA,0.419708754209852,NA,NA,NA,1.48504961712399,NA,NA,NA
"S3",67,"NP_P",-0.0669191873051563,0.0250997381667434,-0.116113770133359,-0.0177246044769539,1530,255,1745,NA,-1.73493937202975,NA,NA,NA,-0.23053495722428,NA,NA,NA,0.0425465720814557,NA,NA,NA,0.441614291095603,NA,NA,NA
"S3",67,"Eff_S",0.0176237843876237,0.0518090220329962,-0.0839200328712909,0.119167601646538,1530,255,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",67,"Eff_P",0.165229416269461,0.0371916956008551,0.092335032367808,0.238123800171113,1530,255,1745,NA,-1.52061847745002,NA,NA,NA,-0.235274445519657,NA,NA,NA,-0.207804795354761,NA,NA,NA,0.238397488564559,NA,NA,NA
"S3",67,"Eff1_union",0.0986037157430842,0.0491343004923003,0.00230225637260701,0.194905175113561,1530,255,1745,NA,-1.48341852174752,0.120516201332973,-1.71962593591372,-1.24721110758131,-0.283997619255235,0.13519281094566,-0.54897065967746,-0.0190245788330098,-0.203904671919172,0.157029748601667,-0.511677323679818,0.103867979841475,0.240365274221146,0.137698738248798,-0.0295192934631064,0.510249841905398
"S3",67,"Eff2_union",0.0988849296557342,0.0494359142669666,0.00199231814966984,0.195777541161799,1530,255,1745,NA,-1.49612098438337,0.120074201986718,-1.73146209574973,-1.26077987301702,-0.283119042909058,0.134553606922132,-0.546839266466396,-0.0193988193517196,-0.201014344844324,0.155907568858145,-0.506587564723487,0.104558875034839,0.239863024650334,0.137170431771979,-0.0289860813665526,0.508712130667221
"S3",67,"Eff1",-0.0377669278212989,0.0575712659475454,-0.150604535622865,0.0750706799802672,1530,255,1745,NA,-1.69157569669546,0.0751840427633385,-1.83893371272372,-1.54421768066719,-0.0863629115806403,0.226608424552345,-0.530507262296598,0.357781439135317,-0.0521370505928731,0.107171851102208,-0.26219001890969,0.157915917723944,0.273897768037395,0.274498495668404,-0.2641093972831,0.81190493335789
"S3",67,"Eff2",-0.0468315168482057,0.0570132428495971,-0.158575419475252,0.0649123857788403,1530,255,1745,NA,-1.69512477103861,0.0722514196913346,-1.83673495146551,-1.55351459061171,-0.116453794619778,0.223452766126457,-0.554413168473486,0.32150557923393,-0.0387076908894669,0.105616824877308,-0.245712863810464,0.16829748203153,0.310390741001844,0.270300931506628,-0.219389349738775,0.840170831742463
"S3",68,"P",0.092516000404695,0.0723880064532205,-0.0493618851562703,0.23439388596566,1491,242,1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",68,"NP",0.421495110611619,0.039917964116036,0.343257338608026,0.499732882615212,1491,242,1699,NA,-0.894090646848926,NA,NA,NA,1.71080178921772,NA,NA,NA,-0.685862734222721,NA,NA,NA,-1.86215369405024,NA,NA,NA
"S3",68,"NP_P",NA,NA,NA,NA,1491,242,1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",68,"Eff_S",0.123347850411399,0.0398630070370958,0.0452177923032247,0.201477908519574,1491,242,1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",68,"Eff_P",0.245405579451888,0.0352727198820789,0.176272318846243,0.314538840057532,1491,242,1699,NA,-1.71030664860606,NA,NA,NA,-0.162678170352152,NA,NA,NA,0.125212208545875,NA,NA,NA,0.205228909561288,NA,NA,NA
"S3",68,"Eff1_union",0.15005952114581,0.0447889378822064,0.0622748159908838,0.237844226300736,1491,242,1699,NA,-1.68234218892537,0.116041151152138,-1.90977866590812,-1.45490571194261,-0.223433777035947,0.14802386816822,-0.513555227497963,0.0666876734260692,0.138766627983222,0.161275436459754,-0.177327419068874,0.454860675035318,0.212859624484455,0.147295411036188,-0.0758340762344969,0.501553325203407
"S3",68,"Eff2_union",0.1471453455125,0.0451298036553508,0.0586925557186481,0.235598135306351,1491,242,1699,NA,-1.69225682689639,0.115246793778773,-1.91813639203651,-1.46637726175628,-0.2201292690662,0.146076697109368,-0.506434334381128,0.066175796248727,0.137936938401013,0.159894333719372,-0.175450197020985,0.451324073823012,0.218709499256069,0.145434446898092,-0.0663367787756936,0.503755777287832
"S3",68,"Eff1",0.00572155969857011,0.0468981825673319,-0.0861971890737847,0.0976403084709249,1491,242,1699,NA,-1.74367863783777,0.0792161034661797,-1.89893934762708,-1.58841792804846,0.03980911905308,0.210063513239682,-0.371907801362649,0.451526039468809,-0.02864248104386,0.0866483603949151,-0.19847014673734,0.14118518464962,0.18336996981205,0.253887270309388,-0.314239936127535,0.680979875751635
"S3",68,"Eff2",-9.40265268051392e-05,0.0511556077093285,-0.100357175244349,0.100169122190738,1491,242,1699,NA,-1.74693010407555,0.0808563908322784,-1.90540571802671,-1.58845449012439,0.0237308443185212,0.223892157864646,-0.415089721517141,0.462551410154183,-0.0223843580236844,0.0935273050594909,-0.205694507511377,0.160925791464009,0.206211343136913,0.272348031773573,-0.327580990399661,0.740003676673486
"S3",69,"P",9.89003058755484e-05,0.0822242514401398,-0.161057671172564,0.161255471784315,1481,222,1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",69,"NP",0.0494744617640633,0.0256828903351384,-0.00086307831169978,0.0998120018398263,1481,222,1665,NA,-1.81076513902153,NA,NA,NA,0.18860122380196,NA,NA,NA,0.0626849467551891,NA,NA,NA,-0.064818679899778,NA,NA,NA
"S3",69,"NP_P",0.15173154534194,0.0250799965040552,0.102575655461602,0.200887435222279,1481,222,1665,NA,-1.70395430029419,NA,NA,NA,0.596152934058156,NA,NA,NA,-0.117282864645692,NA,NA,NA,-0.588759267647886,NA,NA,NA
"S3",69,"Eff_S",0.0322680239885918,0.0679208692870168,-0.100854433612614,0.165390481589797,1481,222,1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3",69,"Eff_P",0.114060458840111,0.0344023587751124,0.0466330746576653,0.181487843022557,1481,222,1665,NA,-1.56558553947378,NA,NA,NA,0.202820643272105,NA,NA,NA,-0.0248041890579325,NA,NA,NA,-0.151407985842944,NA,NA,NA
"S3",69,"Eff1_union",0.111583541171111,0.0519074391438321,0.00984682991949544,0.213320252422726,1481,222,1665,NA,-1.51593038159603,0.128177370266532,-1.76715341095149,-1.26470735224057,0.104291544480174,0.16257753482129,-0.21435456846486,0.422937657425209,0.00237185460486924,0.170522257305097,-0.331845628275594,0.336589337485332,-0.123293354133847,0.166067407993525,-0.448779492807076,0.202192784539381
"S3",69,"Eff2_union",0.10758575321516,0.0538225816715014,0.00209543158405136,0.213076074846268,1481,222,1665,NA,-1.55057887841488,0.126407570281775,-1.79833316354037,-1.30282459328939,0.145138051393934,0.162025204757347,-0.172425514518193,0.462701617306061,-0.0211850280540472,0.170238714051849,-0.354846776370085,0.31247672026199,-0.136660716854988,0.166783963019614,-0.463551277572291,0.190229843862316
"S3",69,"Eff1",0.0620766723715642,0.0607439088650493,-0.0569792012841157,0.181132546027244,1481,222,1665,NA,-1.71292530954001,0.126671977243603,-1.96119782278795,-1.46465279629207,0.27515838546583,0.266232318145336,-0.246647369619637,0.796964140551297,-0.0517235309484263,0.138469728119532,-0.323119211011762,0.219672149114909,-0.165774212852292,0.323353235989857,-0.799534909676891,0.467986483972307
"S3",69,"Eff2",0.0646985457154155,0.0659852438453687,-0.0646301557326003,0.194027247163431,1481,222,1665,NA,-1.72162979220058,0.126804522355327,-1.97016208909383,-1.47309749530734,0.266639246009469,0.279691583125025,-0.28154618369457,0.814824675713508,-0.0484797173642336,0.141350566700487,-0.325521737291515,0.228562302563047,-0.165503350787251,0.340199796471201,-0.832282699418663,0.501275997844159
"S3",70,"P",-0.0160453076124522,0.0900624016657318,-0.192564371238467,0.160473756013562,1525,249,1732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
